desc_link,desc_link/_text,desc_link/_title,desc_link_numbers,partnum_number,main_price,fasttrack_image,fasttrack_image/_alt,wasprice_value,wasprice_price,saveprice_value,saveprice_value_prices,customerrating_link,customerrating_link/_text,customerrating_link/_title,customerrating_image,customerrating_image/_alt,customerrating_number,specialoffercount_value,specialoffercount_value_numbers,image_1,image_1/_alt,image_2,image_2/_alt,image_3,image_3/_alt,image_4,image_4/_alt,image_5,image_5/_alt,image_6,image_6/_alt,delivery_value,addtotrolley_link,addtotrolley_link/_text,addtotrolley_link/_title,buyorreserve_link,buyorreserve_link/_text,buyorreserve_link/_title,image_link,image_link/_text,image_link/_title,image_7,image_7/_alt,ordering_value_1,ordering_value_2,compare_label
"http://www.argos.co.uk/static/Product/partNumber/4449014.htm","Lenovo Tab 2 A7 7 Inch 8GB Wi-Fi Tablet - Purple.","more details on Lenovo Tab 2 A7 7 Inch 8GB Wi-Fi Tablet - Purple.","2; 7; 8","4449014","59.99","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","","","","","http://www.argos.co.uk/static/Product/partNumber/4449014.htm#pdpProductReviews","(478)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_7.gif","","478","+ 3 special offers","3","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1363959&partNumber=4449014&quantity=1","Add To Trolley","Buy or Reserve Lenovo Tab 2 A7 7 Inch 8GB Wi-Fi Tablet - Purple.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1363959&partNumber=4449014&quantity=1","Buy or Reserve","Buy or Reserve Lenovo Tab 2 A7 7 Inch 8GB Wi-Fi Tablet - Purple.","http://www.argos.co.uk/static/Product/partNumber/4449014.htm","","more details on Lenovo Tab 2 A7 7 Inch 8GB Wi-Fi Tablet - Purple.","http://argos.scene7.com/is/image/Argos/4449014_R_SET?$Listers$","more details on Lenovo Tab 2 A7 7 Inch 8GB Wi-Fi Tablet - Purple.","Order now for delivery <span>within <span>2 days</span></span>","Reserve to collect in store","Compare"
"http://www.argos.co.uk/static/Product/partNumber/4085777.htm","Microsoft Surface 3 10.8 Inch Tablet with Keyboard - 64GB.","more details on Microsoft Surface 3 10.8 Inch Tablet with Keyboard - 64GB.","3; 10.8; -64","4085777","449","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","Was","499","Save 10%","","http://www.argos.co.uk/static/Product/partNumber/4085777.htm#pdpProductReviews","(27)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_6.gif","","27","+ 2 special offers","2","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","+ Free Delivery","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1305995&partNumber=4085777&quantity=1","Add To Trolley","Buy or Reserve Microsoft Surface 3 10.8 Inch Tablet with Keyboard - 64GB.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1305995&partNumber=4085777&quantity=1","Buy or Reserve","Buy or Reserve Microsoft Surface 3 10.8 Inch Tablet with Keyboard - 64GB.","http://www.argos.co.uk/static/Product/partNumber/4085777.htm","","more details on Microsoft Surface 3 10.8 Inch Tablet with Keyboard - 64GB.","http://argos.scene7.com/is/image/Argos/4085777_R_SET?$Listers$","more details on Microsoft Surface 3 10.8 Inch Tablet with Keyboard - 64GB.","Currently out of stock for delivery","Reserve to collect in store","Compare"
"http://www.argos.co.uk/static/Product/partNumber/4020622.htm","Microsoft Surface 3 10.8 Inch Tablet - 64GB.","more details on Microsoft Surface 3 10.8 Inch Tablet - 64GB.","3; 10.8; -64","4020622","419","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","","","","","http://www.argos.co.uk/static/Product/partNumber/4020622.htm#pdpProductReviews","(5)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_6.gif","","5","+ 2 special offers","2","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","+ Free Delivery","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1305987&partNumber=4020622&quantity=1","Add To Trolley","Buy or Reserve Microsoft Surface 3 10.8 Inch Tablet - 64GB.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1305987&partNumber=4020622&quantity=1","Buy or Reserve","Buy or Reserve Microsoft Surface 3 10.8 Inch Tablet - 64GB.","http://www.argos.co.uk/static/Product/partNumber/4020622.htm","","more details on Microsoft Surface 3 10.8 Inch Tablet - 64GB.","http://argos.scene7.com/is/image/Argos/4020622_R_SET?$Listers$","more details on Microsoft Surface 3 10.8 Inch Tablet - 64GB.","Currently out of stock for delivery","Reserve to collect in store","Compare"
"http://www.argos.co.uk/static/Product/partNumber/1383661.htm","Google Nexus 7 2013 - 32GB.","more details on Google Nexus 7 2013 - 32GB.","7; 2013; -32","1383661","129.99","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","","","","","http://www.argos.co.uk/static/Product/partNumber/1383661.htm#pdpProductReviews","(192)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_7.gif","","192","+ 3 special offers","3","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","+ Free Delivery","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1281172&partNumber=1383661&quantity=1","Add To Trolley","Buy or Reserve Google Nexus 7 2013 - 32GB.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1281172&partNumber=1383661&quantity=1","Buy or Reserve","Buy or Reserve Google Nexus 7 2013 - 32GB.","http://www.argos.co.uk/static/Product/partNumber/1383661.htm","","more details on Google Nexus 7 2013 - 32GB.","http://argos.scene7.com/is/image/Argos/1383661_R_SET?$Listers$","more details on Google Nexus 7 2013 - 32GB.","Order now for delivery <span>within <span>2 days</span></span>","Reserve to collect in store","Compare"
"http://www.argos.co.uk/static/Product/partNumber/4106209.htm","Microsoft Surface 3 10.8 Inch Tablet - 128GB.","more details on Microsoft Surface 3 10.8 Inch Tablet - 128GB.","3; 10.8; -128","4106209","499","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","","","","","http://www.argos.co.uk/static/Product/partNumber/4106209.htm#pdpProductReviews","(8)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-5_0.gif","","8","+ 2 special offers","2","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","+ Free Delivery","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1305997&partNumber=4106209&quantity=1","Add To Trolley","Buy or Reserve Microsoft Surface 3 10.8 Inch Tablet - 128GB.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1305997&partNumber=4106209&quantity=1","Buy or Reserve","Buy or Reserve Microsoft Surface 3 10.8 Inch Tablet - 128GB.","http://www.argos.co.uk/static/Product/partNumber/4106209.htm","","more details on Microsoft Surface 3 10.8 Inch Tablet - 128GB.","http://argos.scene7.com/is/image/Argos/4106209_R_SET?$Listers$","more details on Microsoft Surface 3 10.8 Inch Tablet - 128GB.","Currently out of stock for delivery","Reserve to collect in store","Compare"
"http://www.argos.co.uk/static/Product/partNumber/4145428.htm","Asus Zenpad 10'' Black - 16GB.","more details on Asus Zenpad 10'' Black - 16GB.","10; -16","4145428","149.99","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","","","","","http://www.argos.co.uk/static/Product/partNumber/4145428.htm#pdpProductReviews","(71)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_5.gif","","71","+ 4 special offers","4","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","+ Free Delivery","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1345661&partNumber=4145428&quantity=1","Add To Trolley","Buy or Reserve Asus Zenpad 10'' Black - 16GB.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1345661&partNumber=4145428&quantity=1","Buy or Reserve","Buy or Reserve Asus Zenpad 10'' Black - 16GB.","http://www.argos.co.uk/static/Product/partNumber/4145428.htm","","more details on Asus Zenpad 10'' Black - 16GB.","http://argos.scene7.com/is/image/Argos/4145428_R_SET?$Listers$","more details on Asus Zenpad 10'' Black - 16GB.","Order now for delivery <span>within <span>2 days</span></span>","Reserve to collect in store","Compare"
"http://www.argos.co.uk/static/Product/partNumber/4156565.htm","Asus Zenpad 10'' Tablet Gold - 16GB.","more details on Asus Zenpad 10'' Tablet Gold - 16GB.","10; -16","4156565","149.99","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","","","","","http://www.argos.co.uk/static/Product/partNumber/4156565.htm#pdpProductReviews","(71)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_5.gif","","71","+ 4 special offers","4","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","+ Free Delivery","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1345663&partNumber=4156565&quantity=1","Add To Trolley","Buy or Reserve Asus Zenpad 10'' Tablet Gold - 16GB.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1345663&partNumber=4156565&quantity=1","Buy or Reserve","Buy or Reserve Asus Zenpad 10'' Tablet Gold - 16GB.","http://www.argos.co.uk/static/Product/partNumber/4156565.htm","","more details on Asus Zenpad 10'' Tablet Gold - 16GB.","http://argos.scene7.com/is/image/Argos/4156565_R_SET?$Listers$","more details on Asus Zenpad 10'' Tablet Gold - 16GB.","Order now for delivery <span>within <span>2 days</span></span>","Reserve to collect in store","Compare"
"http://www.argos.co.uk/static/Product/partNumber/3235896.htm","Lenovo YOGA Tablet 2 8 inch 4G 16GB - Grey.","more details on Lenovo YOGA Tablet 2 8 inch 4G 16GB - Grey.","2; 8; 4; 16","3235896","249.99","","","","","","","","","","","","","","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","+ Free Delivery","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1273794&partNumber=3235896&quantity=1","Add To Trolley","Buy or Reserve Lenovo YOGA Tablet 2 8 inch 4G 16GB - Grey.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1273794&partNumber=3235896&quantity=1","Buy or Reserve","Buy or Reserve Lenovo YOGA Tablet 2 8 inch 4G 16GB - Grey.","http://www.argos.co.uk/static/Product/partNumber/3235896.htm","","more details on Lenovo YOGA Tablet 2 8 inch 4G 16GB - Grey.","http://argos.scene7.com/is/image/Argos/3235896_R_SET?$Listers$","more details on Lenovo YOGA Tablet 2 8 inch 4G 16GB - Grey.","","Email me when back in stock","Compare"
"http://www.argos.co.uk/static/Product/partNumber/3257180.htm","Lenovo YOGA Tab 2 Pro 13.3 Inch 32GB Tablet.","more details on Lenovo YOGA Tab 2 Pro 13.3 Inch 32GB Tablet.","2; 13.3; 32","3257180","399.99","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","","","","","http://www.argos.co.uk/static/Product/partNumber/3257180.htm#pdpProductReviews","(31)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_6.gif","","31","+ 3 special offers","3","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","+ Free Delivery","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1208012&partNumber=3257180&quantity=1","Add To Trolley","Buy or Reserve Lenovo YOGA Tab 2 Pro 13.3 Inch 32GB Tablet.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1208012&partNumber=3257180&quantity=1","Buy or Reserve","Buy or Reserve Lenovo YOGA Tab 2 Pro 13.3 Inch 32GB Tablet.","http://www.argos.co.uk/static/Product/partNumber/3257180.htm","","more details on Lenovo YOGA Tab 2 Pro 13.3 Inch 32GB Tablet.","http://argos.scene7.com/is/image/Argos/3257180_R_SET?$Listers$","more details on Lenovo YOGA Tab 2 Pro 13.3 Inch 32GB Tablet.","Currently out of stock for delivery","Reserve to collect in store","Compare"
"http://www.argos.co.uk/static/Product/partNumber/4131786.htm","Kurio Smart 9 Windows Tablet.","more details on Kurio Smart 9 Windows Tablet.","9","4131786","149.99","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","Was","199.99","Save 25%","","http://www.argos.co.uk/static/Product/partNumber/4131786.htm#pdpProductReviews","(19)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_5.gif","","19","+ 3 special offers","3","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","+ Free Delivery","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1336139&partNumber=4131786&quantity=1","Add To Trolley","Buy or Reserve Kurio Smart 9 Windows Tablet.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1336139&partNumber=4131786&quantity=1","Buy or Reserve","Buy or Reserve Kurio Smart 9 Windows Tablet.","http://www.argos.co.uk/static/Product/partNumber/4131786.htm","","more details on Kurio Smart 9 Windows Tablet.","http://argos.scene7.com/is/image/Argos/4131786_R_SET?$Listers$","more details on Kurio Smart 9 Windows Tablet.","Order now for delivery <span>within <span>2 days</span></span>","Reserve to collect in store","Compare"
"http://www.argos.co.uk/static/Product/partNumber/3099582.htm","Amazon Fire HD 8 - Black.","more details on Amazon Fire HD 8 - Black.","8","3099582","109.99","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","Was","129.99","Save £20.00","20","http://www.argos.co.uk/static/Product/partNumber/3099582.htm#pdpProductReviews","(20)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_8.gif","","20","+ 3 special offers","3","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","+ Free Delivery","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1374027&partNumber=3099582&quantity=1","Add To Trolley","Buy or Reserve Amazon Fire HD 8 - Black.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1374027&partNumber=3099582&quantity=1","Buy or Reserve","Buy or Reserve Amazon Fire HD 8 - Black.","http://www.argos.co.uk/static/Product/partNumber/3099582.htm","","more details on Amazon Fire HD 8 - Black.","http://argos.scene7.com/is/image/Argos/3099582_R_SET?$Listers$","more details on Amazon Fire HD 8 - Black.","Order now for delivery <span>within <span>2 days</span></span>","Reserve to collect in store","Compare"
"http://www.argos.co.uk/static/Product/partNumber/5058882.htm","Acer Iconia One 7 Inch 16GB Tablet.","more details on Acer Iconia One 7 Inch 16GB Tablet.","7; 16","5058882","69.99","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","Was","99.99","Save £30.00","30","http://www.argos.co.uk/static/Product/partNumber/5058882.htm#pdpProductReviews","(17)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_6.gif","","17","+ 4 special offers","4","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","+ Free Delivery","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1401435&partNumber=5058882&quantity=1","Add To Trolley","Buy or Reserve Acer Iconia One 7 Inch 16GB Tablet.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1401435&partNumber=5058882&quantity=1","Buy or Reserve","Buy or Reserve Acer Iconia One 7 Inch 16GB Tablet.","http://www.argos.co.uk/static/Product/partNumber/5058882.htm","","more details on Acer Iconia One 7 Inch 16GB Tablet.","http://argos.scene7.com/is/image/Argos/5058882_R_SET?$Listers$","more details on Acer Iconia One 7 Inch 16GB Tablet.","Currently out of stock for delivery","Reserve to collect in store","Compare"
"http://www.argos.co.uk/static/Product/partNumber/5056925.htm","Acer Iconia Tab 8 Inch Windows 10 32GB Tablet.","more details on Acer Iconia Tab 8 Inch Windows 10 32GB Tablet.","8; 10; 32","5056925","99.99","http://www.argos.co.uk/wcsstore/argos/en_GB/siteAssets/images/fasttrack_icon.png","Fast Track","Was","139.99","Save £40.00","40","http://www.argos.co.uk/static/Product/partNumber/5056925.htm#pdpProductReviews","(19)","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/rating/stars/rating-4_2.gif","","19","+ 3 special offers","3","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/green_arrow.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_collection_disabled.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/grey_arrow.gif","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_grey.png","","http://www.argos.co.uk/wcsstore/argos/en_GB/images/icon_delivery_disabled.png","","+ Free Delivery","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1401437&partNumber=5056925&quantity=1","Add To Trolley","Buy or Reserve Acer Iconia Tab 8 Inch Windows 10 32GB Tablet.","http://www.argos.co.uk/webapp/wcs/stores/servlet/ArgosProductPurchaseNoJS?storeId=10151&langId=110&catalogId=25051&URL=OrderItemDisplay&errorViewName=ArgosGenericErrorView&catEntryId=1401437&partNumber=5056925&quantity=1","Buy or Reserve","Buy or Reserve Acer Iconia Tab 8 Inch Windows 10 32GB Tablet.","http://www.argos.co.uk/static/Product/partNumber/5056925.htm","","more details on Acer Iconia Tab 8 Inch Windows 10 32GB Tablet.","http://argos.scene7.com/is/image/Argos/5056925_R_SET?$Listers$","more details on Acer Iconia Tab 8 Inch Windows 10 32GB Tablet.","Order now for delivery <span>within <span>2 days</span></span>","Reserve to collect in store","Compare"
